          it       t  truncado con cos sigmap(n) a(i)                     emegas(i)               emepla(i)/5.7d27          rplanet(i)                   amax                          amin                   emestar                   rc                        qest                     sigmag_0
       62961   6374301.0000000000        7.3215455661677282        0.0000000000000000        1.0686711222487315        987578320.79898190        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       62961   6374301.0000000000        9.0668352911219667        0.0000000000000000       0.47161133642777275        752428656.83248830        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       62961   6374301.0000000000        10.708174619278960        0.0000000000000000       0.13479721048103582        495861319.56416881        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       62961   6374301.0000000000        11.481107796763107        0.0000000000000000       0.11465869194999552        469874993.72132641        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       65118   6590001.0000000000        4.4299279873666685E-002   8.1518890887862759E-003   2.8785817800402125        1367244426.1701462        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       65118   6590001.0000000000        3.0068132378006207        0.0000000000000000        2.4846599904135251        1305137770.1324663        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       65118   6590001.0000000000        3.6856481338895337        0.0000000000000000        2.5727617600382544        1320514038.1536565        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       65118   6590001.0000000000        5.5700956076538839        0.0000000000000000        1.4149939082352578        1083539709.7685390        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       65118   6590001.0000000000        6.9710692689318803        0.0000000000000000        1.9143323759544808        1198817858.2214198        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       65118   6590001.0000000000        9.0353147329576196        0.0000000000000000       0.49755001883361982        765977541.67778563        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       65118   6590001.0000000000        10.699376076063492        0.0000000000000000       0.14257077904465398        505215458.31337833        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       65118   6590001.0000000000        11.472175442139935        0.0000000000000000       0.12181437100659792        479452974.11696064        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       67349   6813101.0000000000        4.4299279873666685E-002   9.5491475588381572E-003   2.8799716845183219        1367244426.1701462        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       67349   6813101.0000000000        2.8184371062481803        0.0000000000000000        2.5622263461799908        1318580024.8983691        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       67349   6813101.0000000000        3.4668882746871810        0.0000000000000000        2.7076064356938438        1343192417.0945706        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       67349   6813101.0000000000        5.4596644401052599        0.0000000000000000        1.5093659917178137        1107111380.5789239        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       67349   6813101.0000000000        6.8232554962947267        0.0000000000000000        1.9821958569829596        1212819649.4178324        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       67349   6813101.0000000000        9.0019410557049682        0.0000000000000000       0.52496909015394022        779797024.94184351        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       67349   6813101.0000000000        10.690052513002128        0.0000000000000000       0.15080274231296392        514757559.14381659        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       67349   6813101.0000000000        11.462681724930055        0.0000000000000000       0.12941763353170649        489227469.47239238        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       69657   7043901.0000000000        4.4299279873666685E-002   1.0998822419212241E-002   2.8814137295110114        1367244426.1701462        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
       69657   7043901.0000000000        2.6056667571117336        0.0000000000000000        2.6263473317730264        1329488819.1292541        174.69699000000000        4.4369959067573163E-002   1.5923021799999997E+033   58.232329999999997        2.0325427003097900        42.103920858681292     
